"provincia","seccion","hoja","bloque","ambito","fila","columna","valor","formula_que_lo_reproduce","agrupamiento","min_municipal","max_municipal","dentro_del_rango_municipal","suma_municipal"
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 0 a 9",10055,"suma","todas",636,3682,FALSE,10055
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 10 a 19",10057,"suma","todas",633,3653,FALSE,10057
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 20 a 29",9063,"suma","todas",554,3590,FALSE,9063
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 30 a 39",8941,"suma","todas",620,3318,FALSE,8941
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 40 a 49",7318,"suma","todas",546,2541,FALSE,7318
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 50 a 59",5581,"suma","todas",478,1767,FALSE,5581
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 60 a 69",4304,"suma","todas",407,1283,FALSE,4304
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 70 a 79",2186,"suma","todas",212,733,FALSE,2186
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Hombres 80 o más",944,"suma","todas",105,343,FALSE,944
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 0 a 9",9503,"suma","todas",605,3530,FALSE,9503
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 10 a 19",9505,"suma","todas",612,3474,FALSE,9505
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 20 a 29",9224,"suma","todas",579,3576,FALSE,9224
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 30 a 39",9057,"suma","todas",582,3373,FALSE,9057
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 40 a 49",7259,"suma","todas",460,2579,FALSE,7259
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 50 a 59",5849,"suma","todas",451,1972,FALSE,5849
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 60 a 69",4518,"suma","todas",374,1346,FALSE,4518
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 70 a 79",2461,"suma","todas",203,790,FALSE,2461
"Minero Agroecológica","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA MINERO AGROECOLÓGICA","Mujeres 80 o más",1094,"suma","todas",95,371,FALSE,1094
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Tasa de Natalidad",13.112125077307,"ponderado_poblacion","todas",7.7696900302609,17.126619220726,TRUE,60.6358644164635
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Tasa de Mortalidad",5.88952029247026,"ponderado_poblacion","todas",4.77665892073328,7.75193798449612,TRUE,29.6881068216494
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Índice de Envejecimiento",22.8799350520946,"ponderado_poblacion","todas",17.6987614862165,33.5171870383138,TRUE,125.061464345765
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Tasa de Natalidad",10.8004378457241,"no verificable con esta hoja",,7.7696900302609,17.126619220726,TRUE,60.6358644164635
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Tasa de Mortalidad",5.53694957576996,"no verificable con esta hoja",,4.77665892073328,7.75193798449612,TRUE,29.6881068216494
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Índice de Envejecimiento",25.6793750880495,"no verificable con esta hoja",,17.6987614862165,33.5171870383138,TRUE,125.061464345765
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de Natalidad",8.63819084562529,"no verificable con esta hoja",,7.7696900302609,17.126619220726,TRUE,60.6358644164635
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de Mortalidad",5.63888092494405,"no verificable con esta hoja",,4.77665892073328,7.75193798449612,TRUE,29.6881068216494
"Minero Agroecológica","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Índice de Envejecimiento",32.052654940463,"no verificable con esta hoja",,17.6987614862165,33.5171870383138,TRUE,125.061464345765
"Minero Agroecológica","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Tasa neta de migración - total",1.55970272174409,"ponderado_poblacion","todas",0,3.31092526948947,TRUE,7.89296353923015
"Minero Agroecológica","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Tasa neta de migración - cabecera municipal",0.849485455236442,"ponderado_poblacion","todas",0,4.08032141152529,TRUE,5.35149532585408
"Minero Agroecológica","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA MINERO AGROECOLÓGICA (por población)","Tasa neta de migración - centros poblados y rural",1.73745261735165,"ponderado_poblacion","todas",0,3.05985420130451,TRUE,7.56793960265679
"Minero Agroecológica","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Tasa neta de migración - total",1.29298773588872,"no verificable con esta hoja",,0,3.31092526948947,TRUE,7.89296353923015
"Minero Agroecológica","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Tasa neta de migración - cabecera municipal",0.646727491411651,"no verificable con esta hoja",,0,4.08032141152529,TRUE,5.35149532585408
"Minero Agroecológica","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN NORDESTE (por población)","Tasa neta de migración - centros poblados y rural",1.65829099858079,"no verificable con esta hoja",,0,3.05985420130451,TRUE,7.56793960265679
